13.7600	696300.00
13.8000	634000.00
13.8400	599400.00
13.8800	598900.00
13.9200	630400.00
13.9600	678000.00
14.0000	721000.00
14.0400	749700.00
14.0800	756700.00
14.1200	730800.00
14.1600	676200.00
14.2000	604400.00
14.2400	536100.00
14.2800	462400.00
14.3200	408700.00
14.3600	383100.00
14.4000	392300.00
14.4400	425800.00
14.4800	479000.00
14.5200	546700.00
14.5600	587600.00
14.6000	594700.00
14.6400	569200.00
14.6800	510900.00
14.7200	427900.00
14.7600	330100.00
14.8000	245600.00
14.8400	167600.00
14.8800	119100.00
14.9200	112800.00
14.9600	149600.00
15.0000	214600.00
15.0400	282200.00
15.0800	349400.00
15.1200	389500.00
15.1600	401000.00
15.2000	379600.00
15.2400	327600.00
15.2800	248500.00
15.3200	165200.00
15.3600	102300.00
15.4000	40900.00
15.4400	5944.00
15.4800	-8148.00
15.5200	2638.00
15.5600	30170.00
15.6000	69450.00
15.6400	122600.00
15.6800	164800.00
15.7200	191400.00
15.7600	189200.00
15.8000	155100.00
15.8400	111000.00
15.8800	61990.00
15.9200	19290.00
15.9600	-11130.00
16.0000	-18120.00
16.0400	465.60
16.0800	45990.00
16.1200	113600.00
16.1600	199700.00
16.2000	287600.00
16.2400	351200.00
16.2800	389100.00
16.3200	394400.00
16.3600	356200.00
16.4000	305200.00
16.4400	229700.00
16.4800	169600.00
16.5200	133300.00
16.5600	132300.00
16.6000	166400.00
16.6400	239100.00
16.6800	341700.00
16.7200	454100.00
16.7600	548500.00
16.8000	623100.00
16.8400	664100.00
16.8800	656900.00
16.9200	610400.00
16.9600	528100.00
17.0000	450900.00
17.0400	384200.00
17.0800	349500.00
17.1200	347700.00
17.1600	384500.00
17.2000	458100.00
17.2400	555700.00
17.2800	663700.00
17.3200	750200.00
17.3600	801800.00
17.4000	796700.00
17.4400	750500.00
17.4800	681200.00
17.5200	592000.00
17.5600	495300.00
17.6000	429800.00
17.6400	407700.00
17.6800	425600.00
17.7200	496000.00
17.7600	596300.00
17.8000	693000.00
17.8400	767300.00
17.8800	811100.00
17.9200	820600.00
17.9600	789200.00
18.0000	715100.00
18.0400	614600.00
18.0800	512600.00
18.1200	424800.00
18.1600	363500.00
18.2000	340400.00
18.2400	350100.00
18.2800	396200.00
18.3200	470100.00
18.3600	537400.00
18.4000	592300.00
18.4400	630000.00
18.4800	647000.00
18.5200	618700.00
18.5600	558900.00
18.6000	469700.00
18.6400	377000.00
18.6800	306900.00
18.7200	266500.00
18.7600	264200.00
18.8000	289900.00
18.8400	341900.00
18.8800	411100.00
18.9200	480000.00
18.9600	538100.00
19.0000	570400.00
19.0400	567500.00
19.0800	524000.00
19.1200	462500.00
19.1600	390500.00
19.2000	322800.00
19.2400	277200.00
19.2800	268100.00
19.3200	299800.00
19.3600	357900.00
19.4000	435200.00
19.4400	508100.00
19.4800	561700.00
19.5200	583100.00
19.5600	591100.00
19.6000	582400.00
19.6400	577500.00
19.6800	566600.00
19.7200	555300.00
19.7600	557200.00
19.8000	560300.00
19.8400	552400.00
19.8800	540800.00
19.9200	542100.00
19.9600	550900.00
20.0000	574800.00
20.0400	609700.00
20.0800	643000.00
20.1200	663600.00
20.1600	691300.00
20.2000	716100.00
20.2400	731000.00
20.2800	743500.00
20.3200	749700.00
20.3600	736300.00
20.4000	723300.00
20.4400	715000.00
20.4800	714800.00
20.5200	705200.00
20.5600	714500.00
20.6000	732600.00
20.6400	757200.00
20.6800	800700.00
20.7200	833800.00
20.7600	857000.00
20.8000	875400.00
20.8400	878400.00
20.8800	876700.00
20.9200	866400.00
20.9600	860500.00
21.0000	846300.00
21.0400	820900.00
21.0800	802000.00
21.1200	788900.00
21.1600	782200.00
21.2000	771800.00
21.2400	769900.00
21.2800	780100.00
21.3200	806800.00
21.3600	837800.00
21.4000	869100.00
21.4400	888200.00
21.4800	900300.00
21.5200	889000.00
21.5600	838200.00
21.6000	742800.00
21.6400	619000.00
21.6800	522200.00
21.7200	442300.00
21.7600	401100.00
21.8000	422900.00
21.8400	463800.00
21.8800	535400.00
21.9200	609300.00
21.9600	670400.00
22.0000	710100.00
22.0400	714400.00
22.0800	681000.00
22.1200	607800.00
